text,created_at,tag,sentiment
@musniumar Sik menduga ki gur Demokrt yow mus,2023-05-27 00:03:48,PartaiDemokrat,neutral
"@FatraIncs @__AnakKolong @PDemokrat Utang ya utang ,korupsi ya korupsi. Dua jalur berbeda",2023-05-27 00:03:55,PartaiDemokrat,negative
@PKSejahtera Itulah gobloknya pks,2023-05-27 00:03:57,PKS,negative
@Anak__Ogi @PDemokrat @AgusYudhoyono semakin ngomong semakin keliatan dungunya padahal kata pendukungnya cerdas,2023-05-27 00:03:58,PartaiDemokrat,negative
"@tanyakanrl ini dulu pas aku pake kartu Golkar, dulu sih beberapa bulan yang lalu

sekarang aku pake kartu Demokrat, soalnya disc nya murah gila wkwkwk https://t.co/1xwTRpJI0U",2023-05-27 00:04:06,Golkar,positive
"@BadruddinAl @Metro_TV @aniesbaswedan kalau relawan @jokowi / @gibran_tweet ada yg dukung @prabowo itu wajar,
krn byk relawan itu bkn pemilih @PDI_Perjuangan spt dr @NasDem

coba Metro cari relawan Jkw/Gibran yg skrg dukung Anies
atau
eksplore kemungkinan jk PS menang lalu Orba naik lagi

itu hebat
👍

@budimuni98",2023-05-27 00:04:44,PDI-P,positive
@VeelaaRhie @AgusYudhoyono @jokowi Sampah NKRI,2023-05-27 00:05:40,PartaiDemokrat,neutral
"@NasDem @aniesbaswedan Betul ,harus lihat rekam jejak nya jangan sampai kita tertipu dengan penampilan kemeja 100 celana 150 ternyata serakah makan transkaratan,obral janji sampai mantan napi jadi komut Tai lu tau lu ,l",2023-05-27 00:05:41,NasDem,negative
@__AnakKolong @PDemokrat @AgusYudhoyono @NasDem https://t.co/5Z371zxMUH,2023-05-27 00:05:42,PartaiDemokrat,neutral
"@cak_awie06 @musniumar Tambah Surya Paloh...
Mantan Petinggi Partai Golkar...
1. Wiranto ~Hanura 
2. Edi Sudrajat ~ PKPI
3. Prabowo ~ Gerindra
4. Surya Paloh ~ Nasdem

Nach klo yg ini...
Muldoko ~ ............",2023-05-27 00:05:52,Golkar,neutral
@VeelaaRhie @AgusYudhoyono @jokowi Nanti akan mempermalukan diri mereka sendiri,2023-05-27 00:06:10,PartaiDemokrat,negative
"@Aryprasetyo85 @CocotBoros98 @NasDem Nasdem,PKS ,Demokrat.
sejalan sealiran.
Korup-Perempuan-Narkoba.",2023-05-27 00:06:13,NasDem,negative
@KakekHalal Cebong semakin panik.fitnahnya dah seperti novel.besok bikin sinetron aja sekalian,2023-05-27 00:06:19,PartaiDemokrat,negative
"@adearmando61 Anies Nasdem, Prabowo Gerinda, Ganjar PDIP semua sama2 diajukan PARTAI",2023-05-27 00:06:38,NasDem,neutral
"@Metro_TV Gak ad yang beres, nkri mendukung @aniesbaswedan jadi presiden dan @PKSejahtera jadi wakil nya insya allah negara ini aman dan bebas polusi koruptor",2023-05-27 00:06:47,Gerindra,negative
"@yoyokdenbagoes @prabowo 
@Gerindra",2023-05-27 00:06:52,Gerindra,neutral
"@CNNIndonesia maaf Mas AHY @AgusYudhoyono, apa benar anda bilang sprt itu? kalau benar, sy takut PD tidak bakalan dapat simpati lagi dari rakyat seperti tahun 2009, jangan2 malah semakin nyungsep, percaya terserah tidak ya nggak apa2, saya dulu fans berat PD dan SBY tapi sekarang mohon maaf.",2023-05-27 00:06:57,PartaiDemokrat,negative
"@jarudin59 @KakekHalal Bukan duitnya anies lah bang duitnya nasdem itu, sdah diakui sendiri sm nasdem bahwa biaya safari anies semua difasilitaai nasdem",2023-05-27 00:06:59,NasDem,neutral
@U5111AN @BosPurwa @PKSejahtera Aamiin,2023-05-27 00:07:07,PKS,positive
"@Tan_Mar3M Tak ada yg bersuara kah dri kalangan demokrat, pks atau nasdem????!",2023-05-27 00:07:08,NasDem,negative
@KakekHalal Penyuka bokep yaaa,2023-05-27 00:07:12,Gerindra,neutral
@Aryprasetyo85 @NasDem Ternyata banyak orang2 MUNAFIK,2023-05-27 00:07:26,NasDem,positive
@tempodotco @ReplyGPT,2023-05-27 00:07:43,PartaiDemokrat,neutral
"Perkembangan kasus korupsi Kominfo pada proyek BTS
#nasdem #kominfo #viral #likesforlike #korupsi https://t.co/FdudsZI9NB",2023-05-27 00:07:44,NasDem,neutral
@anggihawawi @AirinDatangLagi @NasDem @aniesbaswedan Yang suka obral janji waktu 2014 y ?,2023-05-27 00:07:45,NasDem,negative
@KakekHalal Penyuka bokep yaaa,2023-05-27 00:07:48,NasDem,neutral
@NyaiiBubu Sengaja atau ga sengaja tp namanya wabup amoral bgni sebaiknya DIPECAT !!!,2023-05-27 00:07:52,NasDem,negative
"Perkembangan kasus korupsi Kominfo pada proyek BTS
#nasdem #kominfo #viral #likesforlike #korupsi https://t.co/ZNMBFx82TJ",2023-05-27 00:07:58,NasDem,neutral
"Hallo @PDI_Perjuangan,  apakah 2 oknum ini bisa di tindak,  mbak @puanmaharani_ri kader anda nih.

https://t.co/cJjuqGi5Cv",2023-05-27 00:08:08,PDI-P,negative
@PKSejahtera PKS SAKIT SEMUA https://t.co/RxPGlpaxts,2023-05-27 00:08:25,PKS,negative
@BosPurwa @PKSejahtera @jokowi @msoekarnoputri @PDI_Perjuangan @Dennysiregar7 @ruhutsitompul @ch_chotimah2 @Giring_Ganesha @ekokuntadhi1 @grace_nat @NasDem @suryapaloh51 @PKSejahtera @syaikhu_ahmad @PDemokrat @AgusYudhoyono @aniesbaswedan @DPR_RI @mprgoid @DPDRI @bpkri @KPK_RI @KejaksaanRI @msaid_didu https://t.co/gT5jir31j0,2023-05-27 00:08:27,PKS,neutral
"@AkuAtikaFaya @AndiSinulingga kl nasdem keluar dari pemerintahan, sumber dananya gak ada lagi.",2023-05-27 00:08:33,NasDem,negative
"@NasDem @aniesbaswedan anies ngeritik tentang petani.

gak bahaya tah min ? 😱 https://t.co/hmREHlEFRL",2023-05-27 00:08:37,NasDem,negative
@dpasaribu00 @PartaiSocmed @Gerindra @DPP_PKB @PKSejahtera @psi_id @PartaiGolkar @PDI_Perjuangan @PDemokrat @NasDem dsb,2023-05-27 00:08:50,PKB,neutral
"@a_virgonia @kompascom Siapa bilang ga punya musuh politik?

Dia condong kacang lupa kulit

Makanya dijauhi kekuatan politik yg dulu dukunh dia macam Nasdem dan NU",2023-05-27 00:08:52,NasDem,negative
@ariyantosetyaji @tvOneNews @ganjarpranowo @PDI_Perjuangan Apakah seperti terjadi saat ini atau bisa lebih parah lagi ?,2023-05-27 00:08:56,PDI-P,negative
@Tita83079013 @ganjarpranowo Kali ini @PDI_Perjuangan akan kena batunya.,2023-05-27 00:09:02,PDI-P,negative
"@dy04343703 @BosPurwa @aniesbaswedan @PKSejahtera Ya beda...
Anies ambil data dari media
Sri mulyani ambil data bukan dari media..

Dan terakhir...Anies nyalahi media.

Trus ttg berita pupuk Grobogan gmn? Itu parah juga loh..
Sungguh keji hoak yg di lontarkan...",2023-05-27 00:09:07,PKS,negative
"@tvOneNews 😂...
Logikanya dimana coba ?? Pejabat yg dikasih tanggungjawab trus diminta jadi Justice kolaborator. 

Ngga sekalian minta Restorative Justice  ??",2023-05-27 00:09:15,NasDem,negative
@Official_PAN @ZUL_Hasan @Golkar5 @airlangga_hrt Mikir kok makin banyak koruptor zaman Jokowi,2023-05-27 00:09:20,Golkar,negative
"@PKSejahtera Iya bang, IKN gak urgent. Kita tunggu gempa dulu bang di jawa yg nasuk ring of fire, baru kita pindahin ya bang..",2023-05-27 00:09:25,PKS,negative
@JerapahJeri @mahfudanwar @NasDem @aniesbaswedan Obral janji dan petakilan di medsos,2023-05-27 00:09:27,NasDem,negative
"@Aryprasetyo85 @555masteng @NasDem Mungkin nasdem lg praktek hasil perguruannya dr pks, berguru cara hohohihi dgn yg bkn pasangan.",2023-05-27 00:09:50,NasDem,neutral
"@ellenhans65 @__AnakKolong @Nitizen_Zen @PDemokrat 👍👍👍 betul, ada hukum dan ada pelaksana hukum yg masih setia pada Tuhan dan negara, contohnya kapolri Jendral Pol. @ListyoSigitP .",2023-05-27 00:09:56,PartaiDemokrat,positive
"@BadruddinAl @Metro_TV @aniesbaswedan @jokowi @gibran_tweet @prabowo @PDI_Perjuangan @NasDem @budimuni98 skrg caleg,
bgmn jk kmdn tetiba muncul jd ibu negara? 
😂
https://t.co/c9jqNRPljJ

@andre_rosiade @deddysitorus @budimandjatmiko @kangdede78 @Dennysiregar7 @indramaulana_ @AimanWitjaksono @TimMarbun @rivana_pratiwi @AliNgabalinNew @yunartowijaya @Pe_Enestee @ewondoanx99",2023-05-27 00:09:57,Gerindra,neutral
"@ganafmargi @BosPurwa @sutar_nggatir @PKSejahtera Kata jegal aja udah negatif...faham!
Kalo bersaing sehat itu hrs dlm negara demokrasi.",2023-05-27 00:09:58,PKS,negative
@PKSejahtera Penerima bansos... https://t.co/ALCth9zY6N,2023-05-27 00:10:17,PKS,neutral
@Tommy93781780 @NasDem @aniesbaswedan Yang banyak bohong petugas partai y )🤭,2023-05-27 00:10:19,NasDem,negative
"@Bambangmulyonoo @PDemokrat @panca66 @jansensitindaon @musniumar @AgusYudhoyono Koalisi adalah sebuah atau sekelompok persekutuan, gabungan, atau aliansi beberapa unsur, yang dalam kerjasamanya, masing-masing memiliki kepentingan sendiri-sendiri. Aliansi seperti ini mungkin bersifat sementara atau berasas manfaat. ( ayat umum )",2023-05-27 00:10:24,PartaiDemokrat,neutral
"@BosPurwa @PKSejahtera Jahat.
Terlalu jahat.",2023-05-27 00:10:24,PKS,negative
@RizkiR4madani @PDI_Perjuangan @ganjarpranowo Amin,2023-05-27 00:10:44,PDI-P,positive
@Heru_snd7 @PKSejahtera Iya om... https://t.co/QHrKZqk8R7,2023-05-27 00:10:46,PKS,neutral
@KakekHalal Nih kapan di priksa kecipratan rejeki 😁😆😅 https://t.co/eciXzexGVP,2023-05-27 00:10:48,NasDem,neutral
@kurni35250 @Tommy93781780 @NasDem @aniesbaswedan Justru anda yang bodoh di kibulin dari tahun 2014,2023-05-27 00:10:52,NasDem,negative
"@Haidararrash @BosPurwa @jagokan57083101 @PKSejahtera Banjir adalah sebuah bencana... tetapi kalau ada solusi mengatasi banjir biar cepat surut, tapi ada yg pemimpin model begini di anggap fitnah...?? https://t.co/y8qSv9RYvs",2023-05-27 00:10:53,PKS,negative
@geloraco Media apa ini....,2023-05-27 00:11:22,Golkar,negative
@KakekHalal Woouu kena juga yaa 😆😆 https://t.co/goTkbWHRj1,2023-05-27 00:11:23,NasDem,positive
"@Gerindra @ttremor_ @Gh1nh4 Cocik min... Pantau saja, jangan sampai kepancing karena bisa kepancung hehehe",2023-05-27 00:11:31,Gerindra,negative
@Bambangmulyonoo @PDemokrat @panca66 @jansensitindaon @musniumar @AgusYudhoyono Koalisi adalah kerja sama antara dua organisasi atau lebih yang memiliki tujuan yang sama. ( ayat khusus ),2023-05-27 00:11:32,PartaiDemokrat,neutral
@logikapolitikid @PDemokrat Staf dapet segitu....juragan dapet berapa?,2023-05-27 00:11:33,PartaiDemokrat,neutral
@prierik @NasDem @aniesbaswedan Yang parah Selfi di gorong-gorong,2023-05-27 00:11:44,NasDem,negative
@hanpriyo9 @Aryprasetyo85 Kllw dari PDIP aman.ternang sodara2....pasti d pecat....!!klw dari NASDEM baru d bela..,2023-05-27 00:11:46,NasDem,negative
"@Aryprasetyo85 @NasDem Memang cocok koalisi dgn PKS,
Sama.....",2023-05-27 00:11:55,NasDem,positive
"@geloraco sudah bisa di baca sejak awal Anies di nobatkan jadi capres Nasdem, kita blm lupa soal rekaman ketua KPK yg bocor, PK moeldoko di terima, mengumpulkan semua ketum partai di istana, 
itu smua rencana akal bulus untuk menjegal Anies",2023-05-27 00:11:59,NasDem,negative
@PKSejahtera PKS TUKAN TIPU MANA BISA DIPERJAYA UANG ACT DI KORUPSI SAMA PKS https://t.co/WHCMnu0RmU,2023-05-27 00:12:00,PKS,negative
"SADARLAH WAHAI GEROMBOLAN OTAK IBLIS KOMUNIS DIBAWAH @jokowi @luhutbp @luhut_binsar dan MEGAWATI RATU ANJING KOMUNIS @PDI_Perjuangan
Rakyat Indonesia tidak bisa kalian tipu dengan segala survey abal2 bayaran
Kecuali kalian CURANGI SUARA RAKYAT ALA 2014

https://t.co/R6Dh4y7pfH https://t.co/3GZHFSjWhG",2023-05-27 00:12:06,PDI-P,negative
"@Metro_TV @dprddkijakarta , @DPR_RI , @PDemokrat , @PDI_Perjuangan , @NasDem , @PKSejahtera , @psi_id , 2 anggota dewan itu telah melanggar kode pos akibat mulutnya disuap sama perampok trotoar. https://t.co/PSs1gb8z0w",2023-05-27 00:12:13,PKS,negative
@kokokdirgantoro Akhirnya masuk Partai Nasdem,2023-05-27 00:12:17,NasDem,neutral
"@BosPurwa @UyokBack @PKSejahtera Mudah2an tidak terjadi. Akan sangat berbahaya bagi kenyamanan hidup berbangsa dan bernegara. Apalagi semakin hari, RELAWAN ANIS bertambah massive !",2023-05-27 00:12:33,PKS,negative
@_MbakSri_ @PDI_Perjuangan arogan terutama ketumnya.,2023-05-27 00:12:40,PDI-P,negative
@tempodotco Hakim yg kakinya dekat dengan neraka jahanam...,2023-05-27 00:12:58,PartaiDemokrat,negative
@Aryprasetyo85 @NasDem Paling latihan cara masukin kunci itu,2023-05-27 00:13:01,NasDem,neutral
@AlbertKusen11 @BosPurwa @PKSejahtera Lah. Kocak. Revolusi mental tapi kok endorse capres. 🤣🤣🤣 dua2nya lagi.,2023-05-27 00:13:06,PKS,negative
"Presiden Trump 2020 Menang suara mayoritas dicuri &amp; Fake News cuci otak penduduk Dunia.
Partai Demokrat + Partai Republik
↕️
❤️🇺🇲 MAGA.
6 Januari 2021 Capitol Radikal
MAGA Palsu.
Belum ada Keputusan Mahkamah Agung.
Biden Presiden ?🤡
 https://t.co/eqEiM70caV",2023-05-27 00:13:11,PartaiDemokrat,negative
"@_MbakSri_ Wong cuma 20% seumuran tetep dri orba sampe 2019
Gak berubah",2023-05-27 00:13:18,PDI-P,negative
"@ruhutsitompul @ruhutsitompul ada apa nih dengan @PDI_Perjuangan kok jadi ikut-ikutan gayanya Poltak, tukang provokasi dan adu domba

https://t.co/58XJaTkJGW",2023-05-27 00:13:20,PDI-P,negative
@BosPurwa @jokowi @msoekarnoputri @PDI_Perjuangan @Dennysiregar7 @ruhutsitompul @ch_chotimah2 @Giring_Ganesha @ekokuntadhi1 @grace_nat @NasDem @suryapaloh51 @PKSejahtera @syaikhu_ahmad @PDemokrat @AgusYudhoyono @aniesbaswedan @DPR_RI @mprgoid @DPDRI @bpkri @KPK_RI @KejaksaanRI @msaid_didu https://t.co/EeJcStnk2X,2023-05-27 00:13:21,PKS,neutral
"@JustbiyuAjah @galih_kusumah @sociotalker kamu kalo ngelucu jgn kira², era SBY dana desa baru diajukan UU dana desa nya oleh gerindra aka blm ada, kalo jalan desa mau dimasukan harusnya jln² desa program PNPM mandiri era SBY jg dimasukan, malah lebih parah lagi selisih capaiannya",2023-05-27 00:13:47,Gerindra,negative
"@KangManto123 Jangan pernah berikan karpet merah kepada @PDemokrat @PKSejahtera untuk berkuasa di Negeri ini lagi,",2023-05-27 00:13:54,Golkar,negative
"@HensuAja Kasian sebenarnya sama @PDemokrat sudah remuk krn skian masalah dan musibahnya, ditambah pula kualiatas kader tembak yg bejibun. Tp mreka pada BEBAL bang. Asli..😂
BERKUASA AJA DULU.!! 😂🤣😂😩🤣 https://t.co/XZoKkZidr8",2023-05-27 00:13:55,PartaiDemokrat,negative
@RobDaily9 @NasDem @aniesbaswedan Kalah nya sama KPU dan MK mereka kuasai,2023-05-27 00:14:09,NasDem,negative
"@kreeideprinz_ @tanyakanrl mjb ka, kartu biru no baru apa gmn? Lgsg dpt disc gde itu kah",2023-05-27 00:14:30,Golkar,neutral
@RudiHar27127877 @PDemokrat @TuanGuruBajang @DPPPerindo Allahu akbar...,2023-05-27 00:14:33,PartaiDemokrat,neutral
@idtodayco @jokowi @msoekarnoputri @PDI_Perjuangan @Dennysiregar7 @ruhutsitompul @ch_chotimah2 @Giring_Ganesha @ekokuntadhi1 @grace_nat @NasDem @suryapaloh51 @PKSejahtera @syaikhu_ahmad @PDemokrat @AgusYudhoyono @aniesbaswedan @DPR_RI @mprgoid @DPDRI @bpkri @KPK_RI @KejaksaanRI @msaid_didu https://t.co/2ZUjLykZLK,2023-05-27 00:14:33,PKS,neutral
"@detikcom Yaah,..
Partai ini lagi.
Bentar lagi ketumnya bilang
"" kelamin nya terlalu mahal "" utk di bla bla bla
🤪😜😝😛",2023-05-27 00:15:06,NasDem,negative
"@Bambangmulyonoo @PDemokrat @panca66 @jansensitindaon @musniumar @AgusYudhoyono maaf mas Ariel pinjam lagunya
untuk menjelaskan masalah Koalisi biar mereka paham tentang Koalisi. https://t.co/kJvWMLfLZ5",2023-05-27 00:15:15,PartaiDemokrat,neutral
@Anak__Ogi @Hasbil_Lbs @PDemokrat @AgusYudhoyono Legenda kedunguan dari si @Anak__Ogi (Anak Orang Gila)... 😂🤣😂 https://t.co/GIdTXNObt1,2023-05-27 00:15:21,PartaiDemokrat,negative
"GILIRAN PKS TERHANTAM BADAI. KADERNYA MENG4NIAYĀ &amp; INJ4K ISTR1 KEDUANYA YANG SEDANG H4MIL
https://t.co/6eTZUwtIz7

@aniesbaswedan ; @NasDem; @PKSejahtera 
Memalukan sekali woy",2023-05-27 00:15:21,PKS,negative
@PKSejahtera LIBTANG Kompas hanya memang bertugas untuk membentuk OPINI...bukan memotret REALITA...@kompascom,2023-05-27 00:15:25,PKS,neutral
"@Rasto66010876 Sepertinya Demokrat merapat ke Golkar dan Pan yg notabene Airlangga - Zulhas (Bacapres-Bacawapres) dan Demokrat mengambil keuntungan di pos kementrian. Ya begitulah kira-kira politik begitu dinamis,yg dibentur-benturkan kan netizen mereka ngopi² bareng😁😁😁",2023-05-27 00:15:29,Golkar,positive
"@KakekHalal @BlackcoTanya Kasihan AHY, korban ambisi orangtuanya sendiri.... Untung keluarganya kaya raya....",2023-05-27 00:16:03,PartaiDemokrat,negative
"@FaGtng @ST_Burhanuddin Klu @NasDem mau pukul balik,sy yakin,kejaksaan tdk akan takut,lawan balik pak @ST_Burhanuddin,jgn takut lawan Nasdem,jendral bintang 3 dan 2 aja,jd tsk di Asabri,tdk akan mundur walo didepan ada si brewok,proses semua smp terkencing2 dan kena ayan",2023-05-27 00:16:08,NasDem,negative
"@22Raykim @DIDIK_RODENT @BosPurwa @PKSejahtera Ternyata mengalir ke mana nih 
https://t.co/oRid52IcQ7",2023-05-27 00:16:09,PKS,negative
"@AgusYudhoyono anak presiden kemana2 dpt previlage, kmn dikawal bs jadi ini foto hanya pencitraan krn negara tdk akan membiarkan kondisinya terancam",2023-05-27 00:16:10,PartaiDemokrat,negative
@NasDem @aniesbaswedan Rekam jejak menyehatkan pohon mahoni 🤣🤣🤣,2023-05-27 00:16:28,NasDem,positive
"@NasDem @aniesbaswedan 𝙻𝚎𝚋𝚊𝚢.. 𝚔𝚎𝚋𝚊𝚗𝚢𝚊𝚔𝚊𝚗 𝙰𝚗𝚒𝚜 𝚖𝚎𝚕𝚊𝚗𝚓𝚞𝚝𝚔𝚊𝚗 𝚊𝚙 𝚢𝚐 𝚜𝚍𝚑 𝚍 𝚙𝚛𝚘𝚐𝚛𝚖𝚊𝚔𝚊𝚗 𝚜𝚋𝚕𝚞𝚖𝚗𝚢𝚊.  𝚔𝚊𝚕𝚊𝚞 𝚒𝚍𝚎𝚗𝚢𝚊 𝚍𝚒𝚊 𝙶𝚊𝚝𝚘𝚝 𝚙𝚊𝚍𝚎.   𝙳𝙿 𝚗𝚘𝚕, 𝚗𝚊𝚝𝚞𝚛𝚊𝚕𝚒𝚜𝚊𝚜𝚒, 𝚜𝚞𝚖𝚞𝚛 𝚛𝚎𝚜𝚊𝚙𝚊𝚗, 𝚍𝚕𝚕.",2023-05-27 00:16:31,NasDem,positive
"@KangManto123 kaderisasi berhasil? 😁😁😁😁😁
@BennyHarmanID @jansensitindaon @bachrum_achmadi @panca66 @rachlannashidik 😄😄😄",2023-05-27 00:17:00,Golkar,positive
"Nampak sekali Anis ini gak tau banyak ttg dunia politik..lebih2 kesepakatan politik. NIS DOKUMEN ITU TAK GUNA KLO MASING2 KEINGINANYA TDK TERCAPAI YA BUBAR..WALAU ADA DOKUMEN MENUMPUK SEGUNUNGPUN.
@anisbaswedan.
@PDI_Perjuangan 
@PKSejahtera
https://t.co/91dmRGYbsu",2023-05-27 00:17:01,PKS,negative
"@ganafmargi @BosPurwa @sutar_nggatir @PKSejahtera Politik itu harus benar, adil &amp; jujur. Saling menghormati dan menghargai baik kandidat maupun pendukung. Kita sama, Indonesia.

Hilangkan budaya jegal menjegal, jadikanlah Pemilu sarana memilih pemimpin terbaik yg diyakini membawa perubahan menuju kemakmuran bagi semua.",2023-05-27 00:17:16,PKS,positive
@KakekHalal Kasihan buzer satu ini ngurusin koalisi perubahan....koalisi bokeper gimana bro.,2023-05-27 00:17:17,PartaiDemokrat,negative
@tvOneNews Cc; @Kemenkumham_RI @KejaksaanRI @KPK_RI @antikorupsi @mohmahfudmd @bachrum_achmadi @msaid_didu @DonAdam68 @andre_rosiade @AgusYudhoyono @syaikhu_ahmad @suryapaloh51 @CNNIndonesia,2023-05-27 00:17:18,PartaiDemokrat,neutral
"@M4nchunian @BosPurwa @PKSejahtera Ternyata mengalir ke mana nih 
https://t.co/oRid52IcQ7",2023-05-27 00:17:19,PKS,negative
"@BosPurwa @PKSejahtera Kok mikirnya kebolak balik. Bukannya jelas, pak Prabowo diminta untuk bergabung saja dg pak Ganjar, supaya jelas babak belurnya Amies? 🤣🤣🤣buat apa memilih yg terburuk kl ada yg terbaik?",2023-05-27 00:17:19,PKS,negative
@KakekHalal NGOMONG APAAN SIH LU,2023-05-27 00:17:33,PartaiDemokrat,negative
@kutang_bolong @AgusYudhoyono infonya harga micmya 1M wkwkkkk,2023-05-27 00:17:33,PartaiDemokrat,neutral
"@setyadi27 @HendZiddane @BosPurwa @anjar779031 @PKSejahtera Ternyata mengalir ke mana nih 
https://t.co/oRid52IcQ7",2023-05-27 00:17:51,PKS,negative
"Salam Indonesia Raya !!! 

Jangan Menghujat,Jangan menfitnah,Jangan mengejek, jangan mengganggu.""H.Prabowo Subianto""

Mari Bersama Kita mewujudkan Prabowo Presiden Gerindra menang 2024 🇮🇩 ✌

#mendingprabowo #majubersam...",2023-05-27 00:18:01,Gerindra,positive
"@triliuner007 @HendZiddane @BosPurwa @anjar779031 @PKSejahtera Ternyata mengalir ke mana nih 
https://t.co/oRid52IcQ7",2023-05-27 00:18:12,PKS,negative
@NormanB99623558 @KakekHalal @ganjarpranowo @PDI_Perjuangan @jokowi https://t.co/cDGJTuavim,2023-05-27 00:18:39,PDI-P,neutral
@sofriee @Chulachinos @AbdulRachimmks @aniesbaswedan @NasDem @NasdemBabel Warga yg ga mampu siapapun gub nya ya mau beli pake apa tong? Beli properti itu pake cuan bukan pake harapan org tua..kriteria miskin lu kek apa sih? Kaga punya penghasilan sama sekali? Lu tau ga cicilannya brp? Knp banyak yg mampu beli? Lu teriak2 warga miskin yg seperti apa??,2023-05-27 00:18:42,NasDem,negative
"@NasDem @aniesbaswedan 𝙿𝚛𝚒𝚋𝚞𝚖𝚒 𝚊𝚜𝚕𝚒 𝙸𝚗𝚍𝚘𝚗𝚎𝚜𝚒𝚊 𝚊𝚍𝚊𝚕𝚊𝚑 𝚙𝚎𝚖𝚒𝚕𝚒𝚔 𝚋𝚊𝚗𝚐𝚜𝚊 𝚒𝚗𝚒,    𝚛𝚊𝚜𝚒𝚜....??  𝚒𝚢𝚊 𝚝𝚎𝚛𝚙𝚊𝚔𝚜𝚊 𝚍𝚎𝚖𝚒 𝚖𝚎𝚖𝚋𝚎𝚋𝚊𝚜𝚔𝚊𝚗 𝚋𝚊𝚗𝚐𝚜𝚊 𝚒𝚗𝚒 𝚍𝚛 𝚔𝚎𝚝𝚊𝚖𝚊𝚔𝚊𝚗 𝚔𝚊𝚞𝚖 𝚢𝚐 𝚝𝚍𝚔 𝚝𝚊𝚑𝚞 𝚍𝚒 𝚞𝚗𝚝𝚞𝚗𝚐",2023-05-27 00:18:45,NasDem,positive
@__AnakKolong @PDemokrat @AgusYudhoyono @NasDem jadi gak ada unsur kejut na seperti yang dibilang sianis?,2023-05-27 00:18:55,PartaiDemokrat,negative
@NasDem @aniesbaswedan 😄😄😄🙏 https://t.co/3J3ji3gVZa,2023-05-27 00:19:03,NasDem,positive
