text,created_at,tag,sentiment
"@LAODE79285118 @AntonKu08408962 @PaimoMontok @PutrantoSony @MandiriRusman @MetdroS @BlekokUhuy @HRMalik12 @soppyan @KeikaSisi @Kris_Simpati @Rasanya_Abah @JoyKailan @MNurhuda0209 @763916e81 @elonmusk @_M45Broo @BondanP63263423 @enny_endah2 @Kanjeng2022 @HendraSien @harris_new2 @Gatal_Jamur @fariedza @Era25803754 @chillinaris_inc @BM7NOGO @jokowi @ruhutsitompul @aleumdaoen @alifahzi @azisaleasa @detektifcanon94 @Twitter @LumowaS @Karuhun_69 @kadrunbuatlucu2 @BeiKhiar @PlateJohnny @kemkominfo @ppidkominfo @BPRTIK_KOMINFO @PGI_Oikoumene @KomsosKWI #Anies keluar Islam gegara kampanye diluar jadwal @KPU_ID @bawaslu_RI @DKPP_RI?

cc: @UAS_AbdulSomad @AdiHidayatLcMa @aagym https://t.co/eX6U2iu2qp",2023-01-01 00:23:34,PKS,neutral
@JatengPD @AgusYudhoyono @PDemokrat #Noted✍️,2023-01-01 00:23:43,PartaiDemokrat,negative
"@BennyHarmanID Bagaimana nasib mu dan nasib PD di NTT nanti, tunggu tanggal mainnya 2024. Wabilkhusus benny k harman dan partai nya yang sombong.",2023-01-01 00:23:50,NasDem,negative
@SURYAPS20 Ternyata partai radikal juga ya,2023-01-01 00:24:25,NasDem,negative
@__AnakKolong @Andiarief__ @PDemokrat wkwkwkwk 😂😂😅🤣,2023-01-01 00:24:39,PartaiDemokrat,negative
"@LAODE79285118 @AntonKu08408962 @PaimoMontok @PutrantoSony @MandiriRusman @MetdroS @BlekokUhuy @HRMalik12 @soppyan @KeikaSisi @Kris_Simpati @Rasanya_Abah @JoyKailan @MNurhuda0209 @763916e81 @elonmusk @_M45Broo @BondanP63263423 @enny_endah2 @Kanjeng2022 @HendraSien @harris_new2 @Gatal_Jamur @fariedza @Era25803754 @chillinaris_inc @BM7NOGO @jokowi @ruhutsitompul @aleumdaoen @alifahzi @azisaleasa @detektifcanon94 @Twitter @LumowaS @Karuhun_69 @kadrunbuatlucu2 @BeiKhiar @PlateJohnny @kemkominfo @ppidkominfo @BPRTIK_KOMINFO @PGI_Oikoumene @KomsosKWI @KPU_ID @bawaslu_RI @DKPP_RI Sungguhan #Anies deklarasi murtad?

@NasDem 
@PKSejahtera 
@PDemokrat https://t.co/QsduED2wHy",2023-01-01 00:25:00,PKS,neutral
"Dicatut Ikut Gugat Sistem Pemilu, Elite NasDem Geram Bukan Main: Jelas Ini Melanggar... https://t.co/Qr639oRqBR",2023-01-01 00:25:02,NasDem,negative
"@Pe_Enestee @Paltiwest @aniesbaswedan @JarnasABW @Relawananies @Muhammad_Saewad @PKSejahtera @NasDem @PDemokrat Itu bukan narasi
Hanya pepesan kosong
Tata kata yg kosong",2023-01-01 00:25:57,PKS,negative
"@Jbcs2021 @azissubekti @Fahrihamzah @prabowo @Gerindra Ketawa jgn ya? Ketawa aja dech, kasian.",2023-01-01 00:26:44,Gerindra,negative
@didiferdianz Anies dan Nasdem tak ada akhlak!! #HTIFPIDukungAnies #AniesDidukungKHILAFAH #AniesNasdemOut #TenggelamkanAniesBaswedan #TenggelamkanPartaiNasdem,2023-01-01 00:27:02,NasDem,negative
@Moyo26278086 @PDemokrat @FPD_DPR @SrikandiPD @PDemokratjkt @AgusYudhoyono @Edhie_Baskoro @RAMujiyono @alimuhsuharli 🙏🤝🙏,2023-01-01 00:27:14,PartaiDemokrat,neutral
@_SEKNAS_RI @AntonKu08408962 @PaimoMontok @PutrantoSony @MandiriRusman @MetdroS @BlekokUhuy @HRMalik12 @soppyan @KeikaSisi @Kris_Simpati @Rasanya_Abah @JoyKailan @MNurhuda0209 @763916e81 @elonmusk @_M45Broo @BondanP63263423 @enny_endah2 @Kanjeng2022 @HendraSien @harris_new2 @Gatal_Jamur @fariedza @Era25803754 @chillinaris_inc @BM7NOGO @jokowi @ruhutsitompul @aleumdaoen @alifahzi @azisaleasa @detektifcanon94 @Twitter @LumowaS @Karuhun_69 @kadrunbuatlucu2 @BeiKhiar @PlateJohnny @kemkominfo @ppidkominfo @BPRTIK_KOMINFO @PGI_Oikoumene @KomsosKWI @MUIPusat @UasAbdulSomad @AdiHidayatLcMa @NasDem @PKSejahtera @PDemokrat Pengganti nya mungkin si Riziek boss !!,2023-01-01 00:27:56,PKS,neutral
"@LAODE79285118 @modien_ganesa @MandiriRusman @PaimoMontok @KeikaSisi @Kris_Simpati @BlekokUhuy @Rasanya_Abah @MetdroS @JoyKailan @MNurhuda0209 @AntonKu08408962 @763916e81 @HRMalik12 @elonmusk @_M45Broo @BondanP63263423 @enny_endah2 @Kanjeng2022 @HendraSien @harris_new2 @Gatal_Jamur @fariedza @Era25803754 @chillinaris_inc @BM7NOGO @jokowi @ruhutsitompul @aleumdaoen @alifahzi @azisaleasa @detektifcanon94 @Twitter @LumowaS @Karuhun_69 @kadrunbuatlucu2 @BeiKhiar @PlateJohnny @kemkominfo @ppidkominfo @BPRTIK_KOMINFO @Ir2Kominfo @fadlizon @Gerindra @DPR_RI @ASEAN @WartaEkonomi @aniesbaswedan @NasDem #Anies murtad krn dibaptis memiliki konsekuensi kontestasi demokrasi yg serius

Konstituen @PKSejahtera akan menolak https://t.co/RIRU2dpjiH",2023-01-01 00:28:27,Gerindra,neutral
@Verraagustian_ @jaemcityonz @Fahrihamzah @NasDem Privat jet sekali jalan berapa? Emang beneran mahal 🤣🤣🤣,2023-01-01 00:28:58,NasDem,negative
Partai Nasdem membantah ikut serta sebagai parpol yang mengajukan gugatan uji materi sistem pemilu proporsional terbuka menjadi tertutup. https://t.co/ev7Ry4F7WJ,2023-01-01 00:29:09,NasDem,neutral
@AgusYudhoyono https://t.co/XK2KKJGfqz,2023-01-01 00:29:41,PartaiDemokrat,neutral
Selamat Tahun Baru 2023 Lur @PDemokrat @FPD_DPR https://t.co/3CdtUmXcTN,2023-01-01 00:29:42,PartaiDemokrat,neutral
Pengamat Politik Jerry Massie menduga Kolisi Kebangkitan Indonesia Raya yang dibentuk Partai Gerindra dan PKB akan segera bubar. #Gerindra https://t.co/Y98zjv7u7O,2023-01-01 00:30:02,Gerindra,neutral
@Bams27735590 Rencana jahat pkip dan PDI-P,2023-01-01 00:30:42,PDI-P,negative
"@LAODE79285118 @AntonKu08408962 @PaimoMontok @PutrantoSony @MandiriRusman @MetdroS @BlekokUhuy @HRMalik12 @soppyan @KeikaSisi @Kris_Simpati @Rasanya_Abah @JoyKailan @MNurhuda0209 @763916e81 @elonmusk @_M45Broo @BondanP63263423 @enny_endah2 @Kanjeng2022 @HendraSien @harris_new2 @Gatal_Jamur @fariedza @Era25803754 @chillinaris_inc @BM7NOGO @jokowi @ruhutsitompul @aleumdaoen @alifahzi @azisaleasa @detektifcanon94 @Twitter @LumowaS @Karuhun_69 @kadrunbuatlucu2 @BeiKhiar @PlateJohnny @kemkominfo @ppidkominfo @BPRTIK_KOMINFO @PGI_Oikoumene @KomsosKWI @MUIPusat @UasAbdulSomad @AdiHidayatLcMa @NasDem @PKSejahtera Menyoal apostasy #Anies

Kegamangan ekstrim kanan semakin mencuat

Quo vadis, @NasDem? https://t.co/eVE2EbWQfa",2023-01-01 00:30:44,PKS,neutral
@geloraco Bravo PDIP...,2023-01-01 00:30:48,NasDem,positive
@SartonoHutomo @PDemokrat @FPD_DPR 🙏🇮🇩💙#SELAMAT TAHUN BARU 2023🤝#HAPPY NEW YEAR 2023🤝🙏 https://t.co/Kv18Wvv3Bw,2023-01-01 00:31:47,PartaiDemokrat,positive
@fajrulafif @denismalhotra Emang sengaja dipelihara bodoh dan miskin biar mereka berkuasa terus..,2023-01-01 00:32:41,PDI-P,negative
@azissubekti @Fahrihamzah @prabowo @Gerindra Ngomong aja lu   apalu juga Kaga  sadar lagi cari panggung politik dengan kepinteran anies   dari dulu cuap2 aja,2023-01-01 00:32:50,Gerindra,negative
@Rasheed_inn @narkosun__ @hnurwahid @PKSejahtera @PKSejahtera @hnurwahid eh....yang suka koment @HelmiFelis_ pengikut setia bapak Yohanes.,2023-01-01 00:33:02,PKS,positive
"@DoankWarto Apa bedanya Fajar sama Ganjar
Fajar Sad boy, Ganjar Bang Sad🤣🤣🤣 https://t.co/571GiTF0CR",2023-01-01 00:33:42,NasDem,neutral
"@LAODE79285118 @AntonKu08408962 @PaimoMontok @PutrantoSony @MandiriRusman @MetdroS @BlekokUhuy @HRMalik12 @soppyan @KeikaSisi @Kris_Simpati @Rasanya_Abah @JoyKailan @MNurhuda0209 @763916e81 @elonmusk @_M45Broo @BondanP63263423 @enny_endah2 @Kanjeng2022 @HendraSien @harris_new2 @Gatal_Jamur @fariedza @Era25803754 @chillinaris_inc @BM7NOGO @jokowi @ruhutsitompul @aleumdaoen @alifahzi @azisaleasa @detektifcanon94 @Twitter @LumowaS @Karuhun_69 @kadrunbuatlucu2 @BeiKhiar @PlateJohnny @kemkominfo @ppidkominfo @BPRTIK_KOMINFO @PGI_Oikoumene @KomsosKWI @MUIPusat @UasAbdulSomad @AdiHidayatLcMa @NasDem Ekstrim kanan dilarang mengucapkan selamat tahun baru karena itu budaya Nasrani

Berarti benar @aniesbaswedan @NasDem murtad keluar Islam? https://t.co/RBDhuOOHhO",2023-01-01 00:34:03,PKS,neutral
@Moyo26278086 @PDemokrat @FPD_DPR @SrikandiPD @PDemokratjkt @AgusYudhoyono @Edhie_Baskoro @RAMujiyono @alimuhsuharli Kami segenap pengurus pac kec cisoka kab Tangerang provinsi Banten mengucapkan slmat th baru 2023 di mn kepengurus kader demokratS14P juga lebih dominan baru anak mudakekuatan semoga perubahan dan perbaikan harapan rakyat ny lbh baik dan th 2024 Demokrat ungul https://t.co/7SLCcwBgBe,2023-01-01 00:34:17,PartaiDemokrat,neutral
"Mereka yang ingin bangsa ini dipimpin oleh capres lain+ ide gila yg dikeluarkan oleh charta politika @yunartowijaya adalah mereka yang ingin perpanjang konflik dan ingin bangsa terpecah belah

#prabowo punya kapasitas lebih dari capres lain Bukan dibentuk oleh lemb survei, buzzer https://t.co/weGdpxND1w",2023-01-01 00:34:34,Gerindra,negative
@_SEKNAS_RI @modien_ganesa @PaimoMontok @LAODE79285118 @KeikaSisi @Kris_Simpati @BlekokUhuy @Rasanya_Abah @MetdroS @JoyKailan @MNurhuda0209 @AntonKu08408962 @763916e81 @HRMalik12 @elonmusk @_M45Broo @BondanP63263423 @enny_endah2 @Kanjeng2022 @HendraSien @harris_new2 @Gatal_Jamur @fariedza @Era25803754 @chillinaris_inc @BM7NOGO @jokowi @ruhutsitompul @aleumdaoen @alifahzi @azisaleasa @detektifcanon94 @Twitter @LumowaS @Karuhun_69 @kadrunbuatlucu2 @BeiKhiar @PlateJohnny @kemkominfo @ppidkominfo @BPRTIK_KOMINFO @Ir2Kominfo @fadlizon @Gerindra @DPR_RI @ASEAN @WartaEkonomi @aniesbaswedan @NasDem @PKSejahtera Jangankan jalani Murtad zop B2 kalau perlu di makan asal di dukung demi jadi presiden ...kaum munafik pada mingkem,2023-01-01 00:34:40,Gerindra,negative
"@Verraagustian_ @Fahrihamzah @NasDem Ya mahal lah, dijual ke pendana kan bisa dapat puluhan Triliun, bgt jadi presiden balik nanya, mana modal dan keuntungan gua?",2023-01-01 00:35:14,NasDem,negative
"Umat Kristen ga goblok kayak Kadrun, Nies....

https://t.co/Rk69eyB2Nf",2023-01-01 00:35:14,NasDem,negative
@LAODE79285118 @AntonKu08408962 @PaimoMontok @PutrantoSony @MandiriRusman @MetdroS @BlekokUhuy @HRMalik12 @soppyan @KeikaSisi @Kris_Simpati @Rasanya_Abah @JoyKailan @MNurhuda0209 @763916e81 @elonmusk @_M45Broo @BondanP63263423 @enny_endah2 @Kanjeng2022 @HendraSien @harris_new2 @Gatal_Jamur @fariedza @Era25803754 @chillinaris_inc @BM7NOGO @jokowi @ruhutsitompul @aleumdaoen @alifahzi @azisaleasa @detektifcanon94 @Twitter @LumowaS @Karuhun_69 @kadrunbuatlucu2 @BeiKhiar @PlateJohnny @kemkominfo @ppidkominfo @BPRTIK_KOMINFO @PGI_Oikoumene @KomsosKWI @MUIPusat @UasAbdulSomad @AdiHidayatLcMa @NasDem @aniesbaswedan Perseteruan ekstrim kanan vs @aniesbaswedan meruyak gegara murtad? https://t.co/Jvmkqagujo,2023-01-01 00:36:38,NasDem,neutral
"@zarnaout45 Hajar

https://t.co/5KR18t0vOo",2023-01-01 00:37:01,NasDem,neutral
@RAMujiyono @Moyo26278086 @PDemokratjkt Di th baru menunggu pergantian tgl 1 Januari 2023 pac partai Demokrat bersilaturohim dg warga melihat kegiatan kebersamaan dlm hal ngaliwet alhamdulilah kami pac kec cisoka kab Tangerang provinsi Banten ikut berkembang di tengah2 warga ny https://t.co/z4gdnR6rrR,2023-01-01 00:38:21,PartaiDemokrat,positive
