text,created_at,tag,sentiment
@Aryprasetyo85 @_zhyme @Dwi_Ekaputri @DS_yantie @FirzaHusainID @03__nakula @AntoniusCDN @B3doel___ @Ayunin___ @ansorsbr @ansorponorogo Brewok cuma manis di mulut,2023-01-14 00:08:00,NasDem,neutral
@Paltiwest Korban smk ngamok oon di piara,2023-01-14 00:08:04,NasDem,negative
"Gerindra vs PKB
https://t.co/mxg4jN1sBM",2023-01-14 00:08:16,Gerindra,neutral
@Aryprasetyo85 @_zhyme @Dwi_Ekaputri @DS_yantie @FirzaHusainID @03__nakula @AntoniusCDN @B3doel___ @Ayunin___ @ansorsbr @ansorponorogo Ocehan mu gak ada guna Sur,2023-01-14 00:08:17,NasDem,negative
@Paltiwest Cebong goblok nyari makan gini amat,2023-01-14 00:08:39,NasDem,negative
"Anggota Komisi X DPR RI Muhamad Nur Purnamasidi mengapresiasi program Transformasi Perpustakaan Berbasis Inklusi Sosial yang dilakukan oleh Perpustakaan Nasional RI.
#PartaiGolkar #AirlanggaHartarto
#Golkarpedia  #MuhammadNurPurnamasidi https://t.co/IbXT6lmSER",2023-01-14 00:09:22,Golkar,neutral
"@logikapolitikid Kritik, saya setuju. Tapi penghinaan thd presiden ya harus ditindak hukum.",2023-01-14 00:10:01,PartaiDemokrat,negative
"@silvaaarian100 @abu_waras Eeeh.. bukannya nasdem udah mengklaim bahwa anis adalah antitesa pak jokowi yaa..
Tahu khan antitesa... itu kebalikan.. jd klo jokowi maju kedepan maka pak anis.. maju ke belakang",2023-01-14 00:10:05,NasDem,negative
"@marlina_idha @AgusYudhoyono Koalisi ini mestinya becermin dengan kekalahan Prabowo, karena harus ada saran dan pendapat partai koalisi untuk menghadapi pesaing, bagaimana pun kita tidak bisa mengabaikan saran Pak SBY yg ahli dalam strategi memenangkan sebuah kompetisi dan ini dia akui oleh Amerika",2023-01-14 00:10:09,PartaiDemokrat,positive
@kompascom Iye....gua lagir nya di bale msh pake pengki....!  Otak mana otak....RM padang banyak tuh,2023-01-14 00:10:12,PDI-P,negative
"@AgusYudhoyono ini jabatannya sebage kentuwah parte... namun jan lupa, ia juga produk karbitan.

Aslinya, dia itu fifis aja masih mesti dipegangin tytydnya ama pepo biar lurus... Tanpa dipegangin, yakin deh dleweran kemana²... Selevel itu pulak dgn statement²nya,pating ndlewer😂 https://t.co/w9aUPmAx03",2023-01-14 00:10:14,PartaiDemokrat,negative
@wantahgdn__ 😁,2023-01-14 00:10:32,NasDem,positive
"@kompascom wibawa pak jokowi,, 
semua tepuk..
beliu tetap tanpa tepuk tangan..",2023-01-14 00:10:40,PDI-P,positive
"@__AnakKolong @PDI_Perjuangan Nama itu bisa di jadikan judul film ""nasib tasdi""🤭🤭🤭",2023-01-14 00:10:53,PDI-P,neutral
@kangwaqfi2 @NasDem Alhamdulillah https://t.co/0toh2Y7gbb,2023-01-14 00:10:59,NasDem,positive
"@HadiWibisono10 @AgusYudhoyono Ini cm mencari simpati dan suara doank, krn jaman bpknya @SBYudhoyono byk yg ditangkap krn menghina Presiden. Prestasi NOL BESAR woyyyyy @panca66 majikan kalian nih @PDemokrat. Rakyat skrg butuh pemimpin yg krj keras, kerja pintar buat membangun, bkn cm kata2 kyk @aniesbaswedan",2023-01-14 00:11:08,PartaiDemokrat,negative
@MarahIchsan @NasDem gak ada yang bener...,2023-01-14 00:11:09,NasDem,negative
@wantahgdn__ @ganjarpranowo @PDI_Perjuangan 🙏👍,2023-01-14 00:11:27,PDI-P,positive
"AHY Minta KUHP Baru Tidak Digunakan untuk Gebuk Lawan Politik

Tetap istiqomah mas Ketum @AgusYudhoyono https://t.co/sJpTsU7bYM",2023-01-14 00:11:36,PartaiDemokrat,neutral
@Pencerah___ @budimandjatmiko 👍,2023-01-14 00:12:21,PDI-P,positive
@logikapolitikid Ngapain sekolah tinggi tinggi 😭,2023-01-14 00:12:36,PartaiDemokrat,negative
"@ashcoft @bentangnegeri @__AnakKolong @PDI_Perjuangan Sangat mudah bro, selama memerintah (berkuasa) kan semuanya sangat mudah dilakukan, dan selalu mendapat dukungan penuh, rakyatpun menyambut gembira, tepuk tangan bergemuruh, sorak sorai..... apapun itu yg dibutuskan oleh pemerintah (penguasa)",2023-01-14 00:13:50,PDI-P,positive
https://t.co/DHdaCgMLI4,2023-01-14 00:14:17,Gerindra,negative
"@bachrum_achmadi Bah berarti anda hanya asal ceplos,  kalau Anies mau menang cari yang lebih kredibel dan berpengalaman, kalau yang anda sampaikan sama dengan menjatuhkan Anies... Jangan hanya lihat wilayah barat, lihat ke tengah dan timur",2023-01-14 00:14:25,NasDem,negative
"Ulama Diminta Keluarkan Fatwa Haram Terima Amplop Pemilu: Dalam acara Ijtima Ulama Nusantara, Ketua Umum Partai Kebangkitan Bangsa (PKB) Abdul Muhaimin Iskandar berharap agar para ulama mengeluarkan sebuah fatwa ihwal politik uang yang merusak citra… https://t.co/Xqoe2NEEhp",2023-01-14 00:14:32,PKB,neutral
https://t.co/hSOFvI2yP8,2023-01-14 00:14:48,Gerindra,negative
@an_ti_ka_drun @AgusYudhoyono,2023-01-14 00:15:00,PartaiDemokrat,neutral
https://t.co/pJqG1tI9DR,2023-01-14 00:15:02,Gerindra,negative
https://t.co/7HhLzI6pip,2023-01-14 00:15:16,Gerindra,negative
https://t.co/KmyRisS0br,2023-01-14 00:15:30,Gerindra,negative
https://t.co/jzP52o59u3,2023-01-14 00:15:45,Gerindra,negative
@PreciosaKanti @PDI_Perjuangan https://t.co/SaEoSyGss5,2023-01-14 00:15:46,PDI-P,neutral
https://t.co/FVTsRRAMOa,2023-01-14 00:15:56,Gerindra,negative
"@MarahIchsan Kalau bisa semua (ketum PDIP, Presiden dll) kenapa cuma 1",2023-01-14 00:16:11,PDI-P,negative
https://t.co/0MM63wS0ea,2023-01-14 00:16:12,Gerindra,negative
https://t.co/s9yegi7nuL,2023-01-14 00:16:25,Gerindra,negative
@AgusYudhoyono Maju terus mas... Sy sebagai buruh pabrik menaruh harapan besar kepada mas ahy,2023-01-14 00:16:38,PartaiDemokrat,neutral
@FebrianaFujiati Anies dan Nasdem tak ada akhlak!! #HTIFPIDukungAnies #AniesDidukungKHILAFAH #AniesNasdemOut #TenggelamkanAniesBaswedan #TenggelamkanPartaiNasdem,2023-01-14 00:16:38,NasDem,negative
"@geloraco Si mak B koq lupa ya ? selama 2 periode ini partai Nasdem mencalonkan jokowi yg orang luar partai, ada peran besar Nasdem atas kemenangan jokowi",2023-01-14 00:16:39,NasDem,negative
https://t.co/F7RRKEr8Tl,2023-01-14 00:16:40,Gerindra,negative
"@PDI_Perjuangan Sy yakin, mayoritas yg pilih pak Jokowi krn sosok beliau yg baik dan bekerja utk rakyat, bukn krn diusung oleh PDI-P. Sorry to say, Bu Mega kl bicara terlalu sombong dan congkak",2023-01-14 00:16:49,PDI-P,negative
@soma_cemeng @NasDem Semua akan bohong pada waktunya kalau berhubungan dengan bapak politik identitas.,2023-01-14 00:16:51,NasDem,negative
https://t.co/YVFkJr2KBY,2023-01-14 00:17:04,Gerindra,negative
@Sosmed_Rusak @ajengcute16__ @PDemokrat Banjir di Jawa Tengah bagaimana ya?,2023-01-14 00:17:10,PartaiDemokrat,neutral
https://t.co/89Ka7otWbF,2023-01-14 00:17:17,Gerindra,negative
@maspiyu_aja kyk nu kagak ada perempuan qualified aja milih yg kyk gitu.. 🤦🏻‍♂️,2023-01-14 00:17:35,NasDem,negative
https://t.co/ShCnK9jo2q,2023-01-14 00:17:45,Gerindra,negative
https://t.co/ADRHDRgFFh,2023-01-14 00:17:57,Gerindra,negative
@detikcom WUIIIIIIIIIIHHHHHH😩😩😩,2023-01-14 00:18:02,NasDem,negative
https://t.co/6zbf9qGCiA,2023-01-14 00:18:10,Gerindra,negative
@HadiWibisono10 @AgusYudhoyono @SBYudhoyono @panca66 @PDemokrat @aniesbaswedan Pertanyaan yg susah di jwb : Prestasi agus dan Anies apa ? Tunjukkan satu saja ! Di legislatif dan eksekutif tdk pernah. Saat tugas ke Lebanon malah ambil cuti jln2 ke Eropa.,2023-01-14 00:18:18,PartaiDemokrat,negative
https://t.co/TK2IpB1jp5,2023-01-14 00:18:24,Gerindra,negative
"@Tita83079013 @PKSejahtera 😄😄😄😄

Lucu....😄😄😄",2023-01-14 00:18:45,PKS,negative
https://t.co/yYjm5NJFJr,2023-01-14 00:18:48,Gerindra,negative
"@TukangMu Ga ada yg salah , Yang salah itu nasdem mencalonkan anis baswedan .",2023-01-14 00:19:43,NasDem,neutral
"@marlina_idha @AgusYudhoyono Hanya orang panik yang kalap yang main gebug kepada orang yang tidak sejalan dengannya.
Karakter otoriter tapi mental dan nyalinya mirip ""putri malu"" sok hidup ditengah padang rumput dan belukar, tapi NGUMPET jika terkena masalah.",2023-01-14 00:19:52,PartaiDemokrat,negative
@Aryprasetyo85 @_zhyme @Dwi_Ekaputri @DS_yantie @FirzaHusainID @03__nakula @AntoniusCDN @B3doel___ @Ayunin___ @ansorsbr @ansorponorogo Mrka mau mnggunakan trik terzolimi....klw udh statement gtu kan....nnti klw prtai anjlok trus pencapaprsan gagal biar jokowi yg dislahkan...&amp; nasdem akan alasan trzolomi....🤭😂,2023-01-14 00:19:58,NasDem,negative
"@logikapolitikid Tolong lampirkan sumber berita yang secara verbatim menuliskan pernyataan @AgusYudhoyono tersebut.

Terina kasih.",2023-01-14 00:20:07,PartaiDemokrat,neutral
@marlina_idha @AgusYudhoyono @PDemokrat wkwkkwkwk https://t.co/peGokPZ1A5,2023-01-14 00:20:14,PartaiDemokrat,neutral
"@KerjaHasil_id Anis ngebet jadi Presiden, Nasdem pengen ikut ngetop jadi pengusung Anis, tapi dua2nya gak dipercaya mayoritas Rakyat Indonesia, ya tetap berusaha meskipun hasilnya NOL besar !!!",2023-01-14 00:20:58,NasDem,negative
"@Tita83079013 @PKSejahtera berarti partai yang paling NKRI, yang kadernya paling banyak diciduk  @KPK_RI halal gitu?",2023-01-14 00:21:25,PKS,negative
"@kadrunmampos @PDemokrat ya kan?
Emang gitu.....

@AgusYudhoyono",2023-01-14 00:23:05,PartaiDemokrat,negative
@FDerKanzler @HadiWibisono10 @AgusYudhoyono @SBYudhoyono @PDemokrat @aniesbaswedan Utekmu ra nyampe buzzer sampah 🤮🤮,2023-01-14 00:23:07,PartaiDemokrat,negative
"@Yulia_4ja Benarkah?
https://t.co/YPGYziLAOy",2023-01-14 00:23:45,NasDem,negative
"@QuinnaNew2209 @There91194264 Cakeeepp

#TurunkanRezimBonekaOligarki 
#TurunkanRezimBonekaOligarki",2023-01-14 00:24:30,PartaiDemokrat,negative
@panca66 @HadiWibisono10 @AgusYudhoyono @SBYudhoyono @PDemokrat @aniesbaswedan Senjata cm bs blg buzzer buzzer doank 🤣🤣🤣🤣🤣🤣,2023-01-14 00:24:40,PartaiDemokrat,neutral
PEMILU PROPORSIONAL TERTUTUP DINILAI BANYAK PIHAK HANYA AKAL-AKALAN SAJA #airlanggahartarto #golkarindonesia #rockygerung #pemilu2024 #tolakkemundurandemokrasi @airlangga_hrt @golkar_id https://t.co/h8C2TMLPRy,2023-01-14 00:25:19,Golkar,negative
"@musniumar Jgn bilang pertai terbesar pak?itu sama saja bpk promosi iklan partai..menurut saya partai tua,saat ini mrka begitu krn kadernya msh di atas..maaf pak sekedar saran🙏🙏🙏",2023-01-14 00:25:25,NasDem,negative
@HanifahAndini96 Katakan tidak pada(hal) korupsi 😀,2023-01-14 00:25:48,PartaiDemokrat,negative
"@dapitdong @bachrum_achmadi Yakin, om.
PKS mau gabung deklarasi dgn Nasdem...rekam jejak SELALU ADU PUNGGUNG.

PKS dgn Demokrat, pernah mesra tp ditikung juga. Di pilkada Jabar 2018.
Kita liat aja deh...sehari sebelum PilPres ya, om",2023-01-14 00:25:57,NasDem,negative
"@MadeSuarsa10 @abu_waras Gak mungkin. Dengan atau tanpa GP, PDI-P tetap partai besar di 2024",2023-01-14 00:26:05,PDI-P,negative
@Syarman59 @PDI_Perjuangan kalau dipasang sama anis baru deh kita pilih https://t.co/Fq6d388UOu,2023-01-14 00:26:14,PDI-P,neutral
"@Singgih_permdi @Paltiwest LBP itu adalah salah satu menteri yg dipercaya oleh p Jokowi. Pertemuan LBP dgn SP pasti sepengetahuan p Jokowi. Apa yg dibahas? Bnyk kemungkinan. Rencana reshuffle menteri Nasdem, atau kasus korupsi di Kominfo, atau yg lain. Nanti akan terlihat dari langkah Nasdem selanjutnya.",2023-01-14 00:26:34,NasDem,neutral
@Paltiwest Jadi umkm itu motor ??,2023-01-14 00:27:08,NasDem,negative
@kozirama Berani sekali anda...,2023-01-14 00:27:32,Gerindra,negative
Refly Harun : Pemilu Proporsional Terbuka Sudah Sesuai dengan Konstitusi #reflyharun #pemilu #golkar #pkb #PemiluSerentak2024 #demokrat #pks #gerindra #pemiluterbuka #konstitusi #inskonstitusi #pemilutertutup #cleo #mega #NoktahMerahPerkawinan https://t.co/bdB4lkwPLI,2023-01-14 00:27:33,Golkar,neutral
@an_ti_ka_drun Apa2an bawa2 nama pak Jokowi ???? Itukan urusan elu 😅🤣😂,2023-01-14 00:27:54,NasDem,negative
"@gm_gm Hanya ketua umum @PDI_Perjuangan  yang mengatakan hal seperti itu...... ""SOMBONG AMAT..!!!"" (kate si Mandra)",2023-01-14 00:28:32,PDI-P,negative
"@kompascom Suap sekarang memang sudah menjadi momok, tidak diminta dan meminta bisa kejebak. Jauhkanlah dari suap menyuap",2023-01-14 00:28:44,PDI-P,negative
"Kaleidoskop Tahun 2022 Partai Demokrat
#DemokratS14P
PDemokrat
AgusYudhoyono
PD Bareng AHY
https://t.co/JkIa7bApfl",2023-01-14 00:29:12,PartaiDemokrat,neutral
@Oposisi_Militan @bachrum_achmadi Ya realistis aja sih PKS. Ibarat dari pada milih mangga busuk,2023-01-14 00:29:12,NasDem,negative
@Yulia_4ja @RickyKardjono Togog membawa sial,2023-01-14 00:29:16,NasDem,negative
"Coba saja @PDI_Perjuangan berpaling dari @jokowi ! Tentu saja akan banyak konstituen pendukung @jokowi di @PDI_Perjuangan yg akan berpaling dari @PDI_Perjuangan itu sendri ! 

Bisa dibuktikan kok ! https://t.co/KbUv1eREXv",2023-01-14 00:29:19,PDI-P,negative
"Konon katanya kesepakatan terganjal masalah kandidat calon wakil presiden (Cawapres). Partai Demokrat menginginkan Ketum mereka jadi pendamping Anies dan PKS pun ingin kadernya yakni Ahmad Heryawan jadi cawapres Anies Baswedan.

Mega
Jengkol https://t.co/gzSeCJNojF",2023-01-14 00:29:48,PartaiDemokrat,neutral
"@aniesbaswedan Tatap Kemenangan, Kordapil NasDem Lebak Selatan Perkuat Mesin Partai Hingga Tingkat RT

https://t.co/svXpU1TDMD",2023-01-14 00:29:54,NasDem,neutral
"Konon katanya kesepakatan terganjal masalah kandidat calon wakil presiden (Cawapres). Partai Demokrat menginginkan Ketum mereka jadi pendamping Anies dan PKS pun ingin kadernya yakni Ahmad Heryawan jadi cawapres Anies Baswedan.

Mega
Jengkol https://t.co/kKhKuUmwuI",2023-01-14 00:29:58,PartaiDemokrat,neutral
"Konon katanya kesepakatan terganjal masalah kandidat calon wakil presiden (Cawapres). Partai Demokrat menginginkan Ketum mereka jadi pendamping Anies dan PKS pun ingin kadernya yakni Ahmad Heryawan jadi cawapres Anies Baswedan.

Mega
Jengkol https://t.co/z3kwLtyo70",2023-01-14 00:30:12,PartaiDemokrat,neutral
"@koacipermen @stdsiliwangi @persib Goblog, padahal aing geus sedih mscana 🤣",2023-01-14 00:30:13,Golkar,negative
"Tatap Kemenangan, Kordapil NasDem Lebak Selatan Perkuat Mesin Partai Hingga Tingkat RT

https://t.co/svXpU1TDMD",2023-01-14 00:30:29,NasDem,neutral
"Pengamat Politik Nilai Lebih Baik NasDem Ambil Sikap, Keluar Pemerintah dan Pimpin Koalisi Perubahan https://t.co/62seR1SDZF",2023-01-14 00:30:34,NasDem,neutral
"@maspiyu_aja Yeni Wahid..cocok..

Tapi apa partai koalisi setuju, mereka msh mementingkan ego dan kekuasaan jg kok..!!!?",2023-01-14 00:30:51,NasDem,negative
"@NasDem @aniesbaswedan Tatap Kemenangan, Kordapil NasDem Lebak Selatan Perkuat Mesin Partai Hingga Tingkat RT

https://t.co/svXpU1TDMD",2023-01-14 00:31:04,NasDem,neutral
"Ini Sikap Partai Demokrat Penuhi Tantangan Politik 2024
#DemokratS14P
PDemokrat
AgusYudhoyono
PD Bareng AHY
https://t.co/hzWGrai9UP",2023-01-14 00:31:07,PartaiDemokrat,neutral
"@maspiyu_aja Ini sama saja dgn NASDEM INGINKAN KOALISI BUBAR, alias sengaja mau bubarkan koalisi dgn demokrat dan pks 😂😂😂",2023-01-14 00:31:20,NasDem,negative
@bachrum_achmadi Inikah yg disebut ejakulasi dini?,2023-01-14 00:31:28,NasDem,negative
"Partai Demokrat : Rakyat ingin memilih wakil rakyat
#DemokratS14P
PDemokrat
AgusYudhoyono
PD Bareng AHY
https://t.co/zg0QHdJCG5",2023-01-14 00:31:33,PartaiDemokrat,neutral
"Partai Demokrat terus berupaya perjuangkan aspirasi rakyat
#DemokratS14P
PDemokrat
AgusYudhoyono
PD Bareng AHY
https://t.co/6undyl1OBQ",2023-01-14 00:31:40,PartaiDemokrat,neutral
"Wakil Presiden RI @kyai_marufamin, para Ulama dan Habaib se Indonesia hadiri Ijtima Ulama Nusantara yang diselenggarakan oleh Dewan Pengurus Pusat Partai Kebangkitan Bangsa di Jakarta. 

#gusmuhaimin #marufamin #ijtimaulama #ijtimaulamanusantara #PKB #sitimukiyarti https://t.co/8tTQsrt0eQ",2023-01-14 00:31:42,PKB,neutral
"AHY Ajak Kader Partai Demokrat Mewujudkan Semangat Ingin Bangkit dan Juara.
#DemokratS14P
PDemokrat
AgusYudhoyono
PD Bareng AHY
https://t.co/22mLNKc5iE",2023-01-14 00:31:45,PartaiDemokrat,neutral
"@logikapolitikid Bebas dihina? Kritik sih boleh, menghina atau memfitnah tidak boleh mas AHY, dosa.",2023-01-14 00:31:45,PartaiDemokrat,negative
"Napa yang rame di fyp gw By Mega sakitin hati Pak Jokowi Ya?Sebenarnya dri sejarah kalau ditengok setau gw, dri jadi Gubernur bareng Pak Ahok, yang pilih mereka setau gw PDIP &amp; Gerindra. Pilpres 2014, yg pilih Pak Jokowi &amp; Pak JK, hanya Nasdem &amp; PDIP.",2023-01-14 00:31:49,Gerindra,negative
@azzameldzikrie @cakimiNOW @EmHasanuddin @DPP_PKB Subhanallah BarokaAllah,2023-01-14 00:32:07,PKB,positive
"4). Saya juga sepakat dengan pernyataan eks kader Nasdem, Zulfan Lindan yang menyebut SBY sebagai Golden Boy AS hingga menampilkan sosok Anies sebagai antitesis Jokowi. 

Karena pada faktanya; Sby lebih condong ke barat, dan Anies yang kerap bertolak-belakang dengan sikap Jokowi. https://t.co/bjoD5hesiy",2023-01-14 00:32:13,NasDem,negative
"@maspiyu_aja Nasdem, demokrat dan pks saling mengunci, kemungkinan koalisi ini bubar ditengah jalan 😂😂😂",2023-01-14 00:32:13,NasDem,neutral
@tvOneNews Pemimpin Indonesia kelas dunia ✈️💯🇮🇩 Biar tahu @Dennysiregar7 @RuhutSitompuul @sigitwid @ekokunt @Giring_Ganesha @FerdinandHaean3 @yusuf_dumdum @kurawa @GunRomli @BuyaEson cc; @aniesbaswedan @suryapaloh51 @NasDem @syaikhu_ahmad @PKSejahtera @AgusYudhoyono @PDemokrat @DPR_RI https://t.co/fXSLtuxNth,2023-01-14 00:32:23,PKS,positive
@ingrid_kansil @PDemokrat Janda selalu terdepann.. semoga sukses utk DL,2023-01-14 00:32:23,PartaiDemokrat,positive
"@NasDem @nasdemkabbogor Banten ga mau kalah 💪😊 Tatap Kemenangan, Kordapil NasDem Lebak Selatan Perkuat Mesin Partai Hingga Tingkat RT

https://t.co/svXpU1TDMD",2023-01-14 00:32:53,NasDem,neutral
"@CNNIndonesia klo masih  gandeng  yg merah ! 
sy khususnya dari daerah  madura. 
golput  ..",2023-01-14 00:32:54,Gerindra,negative
"@sirlubis @waganjarbageur @YanHarahap Jika tdk meladeni, ya jangan ditahan biarkan saja ngoceh sendirian. Di tahan berarti diladeni",2023-01-14 00:33:14,Gerindra,negative
"Ijtima Ulama PKB
Gus Muhaimin
@cakimiNOW 
@DPP_PKB https://t.co/7tYVMmckr0",2023-01-14 00:33:16,PKB,neutral
@SyarifullahDja1 Yang rugi Nasdem kalo hianati Anies 🤭,2023-01-14 00:33:53,NasDem,negative
@BennyValentinus @kadrunmampos @AgusYudhoyono terlalu sering mikir rumah apung bang,2023-01-14 00:34:02,PartaiDemokrat,neutral
@Yulia_4ja @SantorinisSun Nasdem ini aslinya bety dgn pks juga ternyata,2023-01-14 00:34:40,NasDem,negative
@abu_waras Biar tahu @Dennysiregar7 @RuhutSitompuul @sigitwid @ekokunt @Giring_Ganesha @FerdinandHaean3 @yusuf_dumdum @lembayung_id @kurawa @GunRomli @ratu_cebong @firzahusainInc @BuyaEson cc @aniesbaswedan @suryapaloh51 @NasDem @PKSejahtera @PDemokrat @DPR_RI @mprgoid @DPDRI @KPK_RI @bpkri https://t.co/eMJPFyGeYZ,2023-01-14 00:35:00,PKS,neutral
@vdandre3 @J_Aryoko @LieFiory @bhiarayyaamanda @__AnakKolong @PDI_Perjuangan Th 1999 apa yg mau disombongin ?,2023-01-14 00:35:01,PDI-P,negative
